cus_id,cus_name,cus_phone,cus_email,type_id,type_name,type_desc,loc_id,loc_x,loc_y,region_name
219,Karlotte Springmann,+999245470430,karlotte.springmann@example.com,1,PERSON,Some description for person type,219,12.79,45.17,Vrh
220,Kendra Penning,+999106994075,kendra.penning@example.com,1,PERSON,Some description for person type,220,13.00,45.26,Njivice
221,Kelli Gao,+999803678914,kelli.gao@example.com,1,PERSON,Some description for person type,221,12.72,45.24,Krk
222,Leonore Flechsig,+999177726329,leonore.flechsig@example.com,1,PERSON,Some description for person type,222,12.76,45.25,Krk
223,Kimberly Dorff,+99925915703,kimberly.dorff@example.com,1,PERSON,Some description for person type,223,12.99,45.22,Njivice
224,Gerde Weitzel,+999760309471,gerde.weitzel@example.com,1,PERSON,Some description for person type,224,12.74,45.22,Krk
225,Lacey Cai,+999310084577,lacey.cai@example.com,1,PERSON,Some description for person type,225,12.76,45.26,Krk
226,Amalie Auert,+999634436583,amalie.auert@example.com,1,PERSON,Some description for person type,226,12.76,45.23,Krk
227,Jennifer Williams,+999749477487,jennifer.williams@example.com,1,PERSON,Some description for person type,227,12.76,45.25,Krk
228,Carlene Springer,+999849570060,carlene.springer@example.com,1,PERSON,Some description for person type,228,12.78,45.22,Baška
229,Bryan Rivera,+999974679423,bryan.rivera@example.com,1,PERSON,Some description for person type,229,12.82,45.21,Baška
230,Riley Nolle - De Vries,+999260212631,riley.nolle.-.de.vries@example.com,1,PERSON,Some description for person type,230,12.80,45.23,Baška
231,Cheryl Karatas,+999825623187,cheryl.karatas@example.com,1,PERSON,Some description for person type,231,12.82,45.23,Baška
232,Carly Jansen hendriks,+999454074690,carly.jansen.hendriks@example.com,1,PERSON,Some description for person type,232,12.81,45.13,Vrh
233,Mariele Korfes,+999890152106,mariele.korfes@example.com,1,PERSON,Some description for person type,233,12.80,45.23,Baška
234,Raquel Alvarez,+9992385306,raquel.alvarez@example.com,1,PERSON,Some description for person type,234,12.77,45.24,Krk
235,Brenda Knaap,+999661145097,brenda.knaap@example.com,1,PERSON,Some description for person type,235,12.73,45.25,Krk
236,Wil Roza,+999372339831,wil.roza@example.com,1,PERSON,Some description for person type,236,12.93,45.11,Malinska
237,Abby Kovár,+999490524596,abby.kovár@example.com,1,PERSON,Some description for person type,237,12.72,45.21,Krk
238,Gunda Wohlgemuth,+999694010066,gunda.wohlgemuth@example.com,1,PERSON,Some description for person type,238,12.78,45.12,Vrh
239,Melinda Kaptan,+99935160101,melinda.kaptan@example.com,1,PERSON,Some description for person type,239,12.82,45.13,Vrh
240,Esther Blieck,+999661702451,esther.blieck@example.com,1,PERSON,Some description for person type,240,13.03,45.24,Njivice
241,Michelle Townsend,+999785104696,michelle.townsend@example.com,1,PERSON,Some description for person type,241,12.97,45.11,Malinska
242,Imma Schauwecker,+999756435254,imma.schauwecker@example.com,1,PERSON,Some description for person type,242,12.72,45.23,Krk
243,Stacey Vugt,+999764405693,stacey.vugt@example.com,1,PERSON,Some description for person type,243,12.75,45.21,Krk
244,Felicie Kaehne,+999471588615,felicie.kaehne@example.com,1,PERSON,Some description for person type,244,12.95,45.09,Malinska
245,Ottilia Kempas,+999376882969,ottilia.kempas@example.com,1,PERSON,Some description for person type,245,12.78,45.12,Vrh
246,Hilda Grossendorf,+999446453846,hilda.grossendorf@example.com,1,PERSON,Some description for person type,246,12.77,45.18,Baška
247,Diana Schols,+999455893446,diana.schols@example.com,1,PERSON,Some description for person type,247,13.02,45.24,Njivice
248,Carla Imminger,+999520000949,carla.imminger@example.com,1,PERSON,Some description for person type,248,12.73,45.26,Krk
249,Gerlinde Stoffleth,+999130418606,gerlinde.stoffleth@example.com,1,PERSON,Some description for person type,249,13.02,45.21,Njivice
250,Leni Pruemm,+999347090513,leni.pruemm@example.com,1,PERSON,Some description for person type,250,12.79,45.22,Baška
251,Agna Stumpff,+999792803908,agna.stumpff@example.com,1,PERSON,Some description for person type,251,13.02,45.23,Njivice
252,Kirk Nason,+999296481110,kirk.nason@example.com,1,PERSON,Some description for person type,252,12.74,45.24,Krk
253,Adelinde Mildebrath,+999220768469,adelinde.mildebrath@example.com,1,PERSON,Some description for person type,253,12.73,45.23,Krk
254,Ermentraude Rott,+999805208350,ermentraude.rott@example.com,1,PERSON,Some description for person type,254,12.77,45.19,Baška
255,Randy Lin,+999583051954,randy.lin@example.com,1,PERSON,Some description for person type,255,13.03,45.27,Vrbnik
256,Sofie Junck,+999508410849,sofie.junck@example.com,1,PERSON,Some description for person type,256,12.79,45.15,Vrh
257,Rebekka Sintzenich,+999239318318,rebekka.sintzenich@example.com,1,PERSON,Some description for person type,257,12.98,45.24,Njivice
258,Christine Zoutenbier,+999701619342,christine.zoutenbier@example.com,1,PERSON,Some description for person type,258,12.76,45.22,Krk
259,rene Huiskes,+999162007696,rene.huiskes@example.com,1,PERSON,Some description for person type,259,13.02,45.26,Vrbnik
260,Freja Hindelang,+999492857256,freja.hindelang@example.com,1,PERSON,Some description for person type,260,13.05,45.26,Vrbnik
261,Wilda Tulodetzki,+999670001629,wilda.tulodetzki@example.com,1,PERSON,Some description for person type,261,12.79,45.19,Baška
262,Meintje Daub,+999637240780,meintje.daub@example.com,1,PERSON,Some description for person type,262,12.76,45.21,Krk
263,Ina Aarle,+999440455824,ina.aarle@example.com,1,PERSON,Some description for person type,263,12.74,45.24,Krk
264,Grace Miller,+999800278651,grace.miller@example.com,1,PERSON,Some description for person type,264,12.73,45.22,Krk
265,Ermentraude Wegener,+99947414057,ermentraude.wegener@example.com,1,PERSON,Some description for person type,265,12.76,45.23,Krk
266,Janelle Lopez,+999183563654,janelle.lopez@example.com,1,PERSON,Some description for person type,266,13.04,45.09,Punat
267,Ineke Willebrandts,+999478297117,ineke.willebrandts@example.com,1,PERSON,Some description for person type,267,13.03,45.24,Vrbnik
268,Tabitha Lopez lopez,+999144387380,tabitha.lopez.lopez@example.com,1,PERSON,Some description for person type,268,12.79,45.23,Baška
269,Monique Poot,+999678273081,monique.poot@example.com,1,PERSON,Some description for person type,269,12.82,45.18,Baška
270,Anita Wevers,+99949886743,anita.wevers@example.com,1,PERSON,Some description for person type,270,12.80,45.18,Baška
271,Maria Snijder,+999653592592,maria.snijder@example.com,1,PERSON,Some description for person type,271,12.73,45.21,Krk
272,Clarimond Burg,+999622618447,clarimond.burg@example.com,1,PERSON,Some description for person type,272,12.77,45.12,Vrh
273,Aad Boss,+999850965785,aad.boss@example.com,1,PERSON,Some description for person type,273,12.98,45.22,Njivice
274,Ebony Vance,+999781652131,ebony.vance@example.com,1,PERSON,Some description for person type,274,13.00,45.25,Njivice
275,Alberto Gutierrez,+999887306886,alberto.gutierrez@example.com,1,PERSON,Some description for person type,275,12.96,45.10,Malinska
276,Philip Moyer,+999773707420,philip.moyer@example.com,1,PERSON,Some description for person type,276,12.80,45.22,Baška
277,Lori Smeets,+999352020746,lori.smeets@example.com,1,PERSON,Some description for person type,277,12.75,45.24,Krk
278,Mitzi Horn,+999217683555,mitzi.horn@example.com,1,PERSON,Some description for person type,278,12.78,45.12,Vrh
279,Shannon Torres,+999931052438,shannon.torres@example.com,1,PERSON,Some description for person type,279,12.72,45.23,Krk
280,Denise Patel,+999245229918,denise.patel@example.com,1,PERSON,Some description for person type,280,12.77,45.25,Krk
281,Sandra Zhao,+99930929390,sandra.zhao@example.com,1,PERSON,Some description for person type,281,12.77,45.22,Krk
282,Jorike ADEMA,+999875096566,jorike.adema@example.com,1,PERSON,Some description for person type,282,12.78,45.21,Baška
283,Naomi Wit,+999623143076,naomi.wit@example.com,1,PERSON,Some description for person type,283,12.81,45.22,Baška
284,Roger Raje,+999450294528,roger.raje@example.com,1,PERSON,Some description for person type,284,12.98,45.22,Njivice
285,karin Meer,+999668507562,karin.meer@example.com,1,PERSON,Some description for person type,285,12.75,45.26,Krk
286,Kathrin Roestel,+999243466996,kathrin.roestel@example.com,1,PERSON,Some description for person type,286,13.01,45.26,Njivice
287,Drew Deng,+99953551672,drew.deng@example.com,1,PERSON,Some description for person type,287,13.05,45.27,Vrbnik
288,Marian Nieuwenhof,+999509873427,marian.nieuwenhof@example.com,1,PERSON,Some description for person type,288,12.80,45.15,Vrh
289,Cole Sanchez,+999198714282,cole.sanchez@example.com,1,PERSON,Some description for person type,289,13.05,45.12,Punat
290,Nichole Zwaans,+999547939847,nichole.zwaans@example.com,1,PERSON,Some description for person type,290,12.76,45.26,Krk
291,Molly Martinez,+999649305674,molly.martinez@example.com,1,PERSON,Some description for person type,291,13.04,45.26,Vrbnik
292,Jon Pal,+999581923960,jon.pal@example.com,1,PERSON,Some description for person type,292,12.74,45.21,Krk
293,Freja Post,+999789740454,freja.post@example.com,1,PERSON,Some description for person type,293,12.76,45.24,Krk
294,Gunda Jahr,+999978320715,gunda.jahr@example.com,1,PERSON,Some description for person type,294,13.05,45.24,Vrbnik
295,Laurens Voort,+999317666504,laurens.voort@example.com,1,PERSON,Some description for person type,295,12.99,45.26,Njivice
296,Kaitlin eersel,+999556642872,kaitlin.eersel@example.com,1,PERSON,Some description for person type,296,12.78,45.13,Vrh
297,Cristina Beck,+999818712663,cristina.beck@example.com,1,PERSON,Some description for person type,297,12.78,45.18,Baška
298,Uschi Dyroff,+99930446322,uschi.dyroff@example.com,1,PERSON,Some description for person type,298,12.76,45.22,Krk
299,JAN Schouten,+999542786147,jan.schouten@example.com,1,PERSON,Some description for person type,299,12.82,45.23,Baška
300,Bethany Ashe,+999344733720,bethany.ashe@example.com,1,PERSON,Some description for person type,300,12.98,45.24,Njivice
301,wilco Asperen,+999768019123,wilco.asperen@example.com,1,PERSON,Some description for person type,301,13.03,45.29,Omišalj
302,Rachid Knaap,+999781674539,rachid.knaap@example.com,1,PERSON,Some description for person type,302,12.77,45.22,Krk
303,J. Kuiper,+999335877201,j..kuiper@example.com,1,PERSON,Some description for person type,303,12.98,45.21,Njivice
304,Albertina Bieg,+999304551898,albertina.bieg@example.com,1,PERSON,Some description for person type,304,13.03,45.23,Njivice
305,Sergio Agata,+999960866951,sergio.agata@example.com,1,PERSON,Some description for person type,305,12.75,45.25,Krk
306,Hiltrud Dirkmorfeld,+999911184145,hiltrud.dirkmorfeld@example.com,1,PERSON,Some description for person type,306,12.77,45.23,Krk
307,Kristina Rana,+999195704885,kristina.rana@example.com,1,PERSON,Some description for person type,307,12.82,45.20,Baška
308,Cor Bijl,+999684035850,cor.bijl@example.com,1,PERSON,Some description for person type,308,12.77,45.22,Krk
309,Jenny He,+999836947924,jenny.he@example.com,1,PERSON,Some description for person type,309,13.06,45.24,Vrbnik
310,Tamara Andersen,+999603135672,tamara.andersen@example.com,1,PERSON,Some description for person type,310,12.72,45.22,Krk
311,Inge Fuss,+999519188072,inge.fuss@example.com,1,PERSON,Some description for person type,311,12.73,45.25,Krk
312,simon Klumper,+999645780443,simon.klumper@example.com,1,PERSON,Some description for person type,312,12.73,45.22,Krk
313,Veronica Sai,+999822671862,veronica.sai@example.com,1,PERSON,Some description for person type,313,12.96,45.14,Malinska
314,monika Bos,+999807508216,monika.bos@example.com,1,PERSON,Some description for person type,314,13.06,45.28,Vrbnik
315,Olivia Miller,+999274837954,olivia.miller@example.com,1,PERSON,Some description for person type,315,13.02,45.21,Njivice
316,Meghan Munoz,+999922997374,meghan.munoz@example.com,1,PERSON,Some description for person type,316,12.82,45.20,Baška
317,Felicia Raissi,+999864280622,felicia.raissi@example.com,1,PERSON,Some description for person type,317,12.78,45.21,Baška
318,Christy Chande,+999703138446,christy.chande@example.com,1,PERSON,Some description for person type,318,12.77,45.16,Vrh
319,Henny Weijzig - Tops,+999497100961,henny.weijzig.-.tops@example.com,1,PERSON,Some description for person type,319,12.79,45.21,Baška
320,Cynthia Prasad,+999978810156,cynthia.prasad@example.com,1,PERSON,Some description for person type,320,13.06,45.27,Vrbnik
321,Riley Alexander,+9995032461,riley.alexander@example.com,1,PERSON,Some description for person type,321,12.75,45.26,Krk
322,J Albers,+999860631214,j.albers@example.com,1,PERSON,Some description for person type,322,13.05,45.11,Punat
323,Heather Koopman-Kremer,+999628149808,heather.koopman-kremer@example.com,1,PERSON,Some description for person type,323,12.82,45.18,Baška
324,Uschi Windisch,+999914503249,uschi.windisch@example.com,1,PERSON,Some description for person type,324,13.01,45.13,Punat
325,Sandra Zeng,+999336819368,sandra.zeng@example.com,1,PERSON,Some description for person type,325,12.72,45.21,Krk
326,Gina Rietveld,+999983534150,gina.rietveld@example.com,1,PERSON,Some description for person type,326,12.81,45.19,Baška
327,Josepha Rittel,+999279836059,josepha.rittel@example.com,1,PERSON,Some description for person type,327,12.78,45.20,Baška
328,tuijnman Visser,+999613855519,tuijnman.visser@example.com,1,PERSON,Some description for person type,328,13.01,45.25,Vrbnik
329,Gabriella Veenendaal,+999860977417,gabriella.veenendaal@example.com,1,PERSON,Some description for person type,329,12.96,45.14,Malinska
330,Hilde Schwede,+999808993772,hilde.schwede@example.com,1,PERSON,Some description for person type,330,12.78,45.22,Baška
331,Corina Teichmann,+999501958346,corina.teichmann@example.com,1,PERSON,Some description for person type,331,13.01,45.25,Njivice
332,Meintje Schipper,+999463806250,meintje.schipper@example.com,1,PERSON,Some description for person type,332,12.76,45.22,Krk
333,Taylor Walker,+99938954450,taylor.walker@example.com,1,PERSON,Some description for person type,333,13.01,45.25,Njivice
334,Kara Khalid,+99923684266,kara.khalid@example.com,1,PERSON,Some description for person type,334,12.95,45.10,Malinska
335,Dana Mu?oz,+999311516881,dana.mu?oz@example.com,1,PERSON,Some description for person type,335,12.79,45.22,Baška
336,Emilie Ecker,+999668207823,emilie.ecker@example.com,1,PERSON,Some description for person type,336,12.77,45.25,Krk
337,Kathe Huehner,+999320576323,kathe.huehner@example.com,1,PERSON,Some description for person type,337,12.79,45.17,Vrh
338,Abigail Garcia,+999264626359,abigail.garcia@example.com,1,PERSON,Some description for person type,338,12.78,45.23,Baška
339,JAN Haalen,+999347055862,jan.haalen@example.com,1,PERSON,Some description for person type,339,12.73,45.21,Krk
340,nvt Klein Beekman,+9998759331,nvt.klein.beekman@example.com,1,PERSON,Some description for person type,340,12.99,45.24,Njivice
341,Natalie Stewart,+999666220805,natalie.stewart@example.com,1,PERSON,Some description for person type,341,12.79,45.19,Baška
342,Veronica Suri,+999291995828,veronica.suri@example.com,1,PERSON,Some description for person type,342,13.01,45.23,Njivice
343,Hilda Barby,+999641858694,hilda.barby@example.com,1,PERSON,Some description for person type,343,12.78,45.15,Vrh
